source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0,source0
-2.439285,-2.460885,-3.108185,0.8686,1.3643,0.3245,-1.912285,-1.496685,1.7501,-3.006285,-1.880485,2.2883,2.3689,-1.774985,-0.8090853,-2.394185,1.6593,0.6585,-1.489585,2.9054,2.5233,0.5692,-0.01458531,1.6576,-1.837885,0.533,-1.074885,-0.1750853,-2.424685,2.8519,-2.351285,1.8741,0.1603,-2.458885,-2.507385,1.7856,1.8067,2.8462,-0.2743853,-1.779185,-1.770885,-0.2978853,-0.3893853,2.1342,2.878,1.557,-1.985085,-0.7328853,-2.430485,2.7376,2.0663,-1.637585,-1.508085,-0.6766853,-0.2326853,2.6769,-0.1982853,1.8777,-2.604685,1.6977,0.3625,1.068,-2.565585,1.1919,1.5919,-1.031585,0.1666,1.6266,-1.226485,0.4564,-2.734785,-2.282085,0.2673,-2.640685,-2.084385,-1.952685,1.219,1.6804,-2.009585,-0.3392853,-2.303385,2.678,1.2536,-2.567185,-1.169685,2.7894,3.0071,2.515,2.1541,-2.526885,-2.641585,1.0063,0.587,1.7333,1.0704
-2.466785,-2.487385,-3.135285,0.8414,1.3376,0.2987,-1.939185,-1.523185,1.7233,-3.033085,-1.906585,2.2617,2.3425,-1.800885,-0.8350853,-2.422285,1.6334,0.6312,-1.516085,2.8792,2.4964,0.5426,-0.04048531,1.6299,-1.864585,0.5068,-1.101585,-0.2013853,-2.451585,2.8254,-2.378085,1.8474,0.1338,-2.485485,-2.534285,1.7595,1.7792,2.8193,-0.3014853,-1.805485,-1.797285,-0.3239853,-0.4155853,2.108,2.8519,1.5294,-2.011385,-0.7601853,-2.458085,2.7108,2.0398,-1.665485,-1.534585,-0.7033853,-0.2595853,2.6495,-0.2258853,1.8509,-2.630085,1.6693,0.3356,1.0404,-2.592285,1.1636,1.5659,-1.057585,0.14,1.5989,-1.252685,0.4308,-2.760585,-2.307985,0.2417,-2.668285,-2.111485,-1.978185,1.1921,1.655,-2.036485,-0.3654853,-2.330485,2.6521,1.2276,-2.594785,-1.197785,2.7629,2.9799,2.489,2.1278,-2.553885,-2.668485,0.98,0.5597,1.7086,1.0456
-2.493585,-2.514385,3.1203,0.8153,1.3089,0.2726,-1.965385,-1.549185,1.6963,-3.060385,-1.932785,2.2348,2.3164,-1.826685,-0.8616853,-2.449585,1.607,0.6025,-1.542285,2.8527,2.4701,0.516,-0.06678531,1.6025,-1.890785,0.4805,-1.127485,-0.2279853,-2.478385,2.7989,-2.404885,1.821,0.1073,-2.511685,-2.560585,1.7338,1.7521,2.792,-0.3286853,-1.832285,-1.823985,-0.3507853,-0.4417853,2.0812,2.8256,1.5028,-2.037985,-0.7882853,-2.483585,2.684,2.0132,-1.692185,-1.561485,-0.7302853,-0.2862853,2.6226,-0.2516853,1.8235,-2.657485,1.6444,0.3085,1.0135,-2.618785,1.1347,1.5414,-1.084085,0.1138,1.5722,-1.278785,0.4024,-2.788285,-2.335085,0.2151,-2.694285,-2.138885,-2.005285,1.1651,1.6266,-2.063685,-0.3926853,-2.357585,2.6256,1.2004,-2.622585,-1.224385,2.7358,2.9537,2.4611,2.1015,-2.579385,-2.695885,0.9535,0.5339,1.6824,1.0178
-2.520585,-2.540585,3.093,0.7874,1.2811,0.2458,-1.992285,-1.575785,1.6695,-3.087285,-1.959885,2.2079,2.2892,-1.853585,-0.8891853,-2.475185,1.5804,0.5759,-1.568985,2.8261,2.4431,0.4895,-0.09338531,1.5753,-1.917385,0.4534,-1.153885,-0.2540853,-2.504785,2.7726,-2.431385,1.7947,0.0798,-2.537585,-2.586785,1.7082,1.7244,2.764,-0.3554853,-1.858885,-1.850485,-0.3774853,-0.4688853,2.0552,2.799,1.4752,-2.064285,-0.8139853,-2.509785,2.6574,1.9861,-1.722485,-1.587985,-0.7573853,-0.3126853,2.5962,-0.2822853,1.7967,-2.684585,1.6173,0.2823,0.987,-2.645785,1.1068,1.5149,-1.110985,0.088,1.5451,-1.305685,0.3755,-2.813785,-2.362885,0.1889,-2.721285,-2.166485,-2.031585,1.1384,1.5991,-2.089985,-0.4182853,-2.384785,2.5977,1.1754,-2.648685,-1.250985,2.7088,2.9262,2.4339,2.0747,-2.606185,-2.722285,0.9266,0.5054,1.6553,0.9921
-2.547885,-2.567585,3.066,0.7607,1.2537,0.2191,-2.018085,-1.601485,1.6425,-3.113685,-1.985785,2.1792,2.2619,-1.881285,-0.9155853,-2.503285,1.5536,0.5497,-1.595285,2.7997,2.4164,0.4631,-0.1194853,1.5484,-1.944185,0.427,-1.180185,-0.2804853,-2.531285,2.7465,-2.458185,1.766,0.0529,-2.563485,-2.613685,1.6818,1.6978,2.7367,-0.3820853,-1.885785,-1.877485,-0.4030853,-0.4954853,2.029,2.7723,1.4474,-2.090985,-0.8403853,-2.539185,2.6305,1.9596,-1.748485,-1.613685,-0.7838853,-0.3391853,2.57,-0.3027853,1.7694,-2.713685,1.5929,0.2557,0.9613,-2.671485,1.0803,1.489,-1.135985,0.0611,1.5192,-1.332785,0.3505,-2.839685,-2.387785,0.1618,-2.746685,-2.193885,-2.057785,1.1112,1.5734,-2.116585,-0.4447853,-2.412385,2.5719,1.1474,-2.675085,-1.278985,2.683,2.8989,2.4077,2.0485,-2.633185,-2.748685,0.8998,0.4796,1.6264,0.9655
-2.575285,-2.594185,3.0391,0.7336,1.2289,0.192,-2.044585,-1.627285,1.6166,-3.140285,-2.012985,2.1538,2.2342,-1.909385,-0.9422853,-2.529885,1.5264,0.5234,-1.622085,2.773,2.39,0.4363,-0.1464853,1.5217,-1.970685,0.4001,-1.206385,-0.3067853,-2.557385,2.7206,-2.484885,1.7405,0.0267,-2.590185,-2.639985,1.6553,1.6711,2.7105,-0.4084853,-1.912285,-1.903985,-0.4300853,-0.5223853,2.0028,2.7455,1.4217,-2.117585,-0.8687853,-2.563685,2.6038,1.9309,-1.773085,-1.639585,-0.8103853,-0.3657853,2.5428,-0.3280853,1.7427,-2.739585,1.5661,0.2296,0.9353,-2.696285,1.0575,1.4617,-1.163285,0.0344,1.4918,-1.359685,0.3227,-2.865885,-2.414385,0.136,-2.773285,-2.220285,-2.084185,1.0864,1.548,-2.143085,-0.4710853,-2.438485,2.5457,1.1219,-2.701985,-1.305785,2.6574,2.8723,2.3811,2.0216,-2.660785,-2.775185,0.8728,0.453,1.6001,0.9395
-2.601485,-2.621385,3.0123,0.707,1.2041,0.1641,-2.070585,-1.653885,1.5894,3.1163,-2.041485,2.1249,2.2056,-1.937885,-0.9700853,-2.557385,1.5,0.4969,-1.649385,2.7447,2.3627,0.4088,-0.1735853,1.4949,-1.997785,0.3736,-1.233985,-0.3339853,-2.586585,2.6941,-2.511985,1.7123,-0.000485307,-2.617085,-2.666985,1.6276,1.6432,2.6844,-0.4359853,-1.939685,-1.931485,-0.4575853,-0.5493853,1.9764,2.7184,1.3962,-2.144685,-0.8953853,-2.590785,2.5772,1.9049,-1.800285,-1.665985,-0.8372853,-0.3925853,2.5166,-0.3564853,1.7161,-2.765785,1.5384,0.2032,0.9086,-2.724085,1.0244,1.4355,-1.190785,0.0064,1.4665,-1.387085,0.2972,-2.892285,-2.441785,0.1096,-2.799885,-2.247985,-2.111085,1.0584,1.5217,-2.169085,-0.4972853,-2.466285,2.5179,1.0953,-2.728585,-1.332585,2.6315,2.8449,2.3546,1.995,-2.684785,-2.801785,0.8461,0.4262,1.5717,0.913
-2.627085,-2.647785,2.9855,0.6809,1.1767,0.1372,-2.097185,-1.681185,1.562,3.0909,-2.069085,2.0971,2.1768,-1.966285,-0.9972853,-2.583485,1.4731,0.4701,-1.676285,2.7171,2.3361,0.3816,-0.2004853,1.4685,-2.024285,0.3468,-1.260785,-0.3607853,-2.613185,2.6675,-2.538785,1.686,-0.02708531,-2.642885,-2.695185,1.6003,1.6158,2.6577,-0.4621853,-1.966585,-1.958385,-0.4840853,-0.5762853,1.9499,2.6903,1.3685,-2.171785,-0.9223853,-2.619285,2.5502,1.8787,-1.827385,-1.692285,-0.8647853,-0.4194853,2.49,-0.3818853,1.689,-2.791285,1.5128,0.1766,0.8823,-2.750385,1.005,1.4091,-1.218185,-0.02218531,1.4394,-1.414885,0.272,-2.918485,-2.467385,0.0841,-2.825785,-2.275185,-2.138585,1.0324,1.4932,-2.194785,-0.5224853,-2.492185,2.49,1.0665,-2.754985,-1.359385,2.6061,2.8184,2.3292,1.9666,-2.711785,-2.828285,0.8189,0.3983,1.5436,0.8876
-2.653985,-2.674185,2.9589,0.6549,1.1512,0.1102,-2.122585,-1.706585,1.5354,3.0644,-2.096685,2.0691,2.148,-1.994985,-1.025085,-2.609885,1.4468,0.4433,-1.702785,2.6899,2.3096,0.355,-0.2271853,1.4424,-2.050785,0.3204,-1.287085,-0.3872853,-2.639485,2.6407,-2.565685,1.6593,-0.05268531,-2.669985,-2.722685,1.5736,1.589,2.6309,-0.4893853,-1.992985,-1.984685,-0.5106853,-0.6020853,1.9238,2.6624,1.3414,-2.198885,-0.9484853,-2.644385,2.5233,1.8517,-1.849185,-1.718485,-0.8919853,-0.4459853,2.463,-0.4094853,1.6625,-2.820385,1.4872,0.15,0.8553,-2.777185,0.9756,1.3829,-1.245585,-0.04798531,1.413,-1.442285,0.2456,-2.946085,-2.494485,0.0572,-2.853385,-2.301185,-2.164685,1.0048,1.4676,-2.220585,-0.5505853,-2.520485,2.465,1.0391,-2.781085,-1.385985,2.5771,2.7915,2.3019,1.9392,-2.738585,-2.854585,0.7924,0.3737,1.5145,0.8606
-2.680285,-2.700285,2.9323,0.6279,1.1248,0.0838,-2.149585,-1.733785,1.5091,3.0386,-2.124785,2.0404,2.1203,-2.023485,-1.052985,-2.637585,1.4202,0.416,-1.729485,2.6624,2.2834,0.3277,-0.2540853,1.4165,-2.077385,0.2937,-1.313485,-0.4135853,-2.665385,2.6142,-2.592285,1.6323,-0.0798853,-2.696285,-2.749785,1.5479,1.5631,2.6035,-0.5160853,-2.019185,-2.010885,-0.5363853,-0.6287853,1.8977,2.6346,1.3151,-2.226385,-0.9753853,-2.671485,2.4965,1.8245,-1.875785,-1.744885,-0.9192853,-0.4721853,2.4365,-0.4362853,1.6353,-2.849285,1.4601,0.1239,0.8288,-2.802685,0.9527,1.3547,-1.273585,-0.07498531,1.3863,-1.470385,0.218,-2.971485,-2.521585,0.0313,-2.879985,-2.327585,-2.192085,0.9787,1.4401,-2.247285,-0.5763853,-2.546085,2.4396,1.0114,-2.807985,-1.412585,2.5541,2.7648,2.276,1.9118,-2.765585,-2.880585,0.7664,0.3469,1.4866,0.8339
-2.705485,-2.726885,2.9056,0.6009,1.0973,0.057,-2.176085,-1.759285,1.4831,3.0132,-2.151985,2.0125,2.0921,-2.051485,-1.080185,-2.664185,1.3931,0.3899,-1.755985,2.6345,2.256,0.3007,-0.2807853,1.3906,-2.104085,0.2666,-1.339385,-0.4398853,-2.691385,2.588,-2.618885,1.6054,-0.1073853,-2.722785,-2.777285,1.5216,1.5365,2.5764,-0.5426853,-2.045885,-2.037685,-0.5627853,-0.6534853,1.8707,2.6072,1.2888,-2.254085,-1.001485,-2.698685,2.4699,1.7989,-1.899685,-1.771485,-0.9473853,-0.4985853,2.4101,-0.4630853,1.6091,-2.874385,1.4354,0.0961,0.8021,-2.828685,0.9265,1.3282,-1.301285,-0.1006853,1.3593,-1.498185,0.193,-2.999185,-2.546585,0.0043,-2.906685,-2.354785,-2.218985,0.9512,1.415,-2.273785,-0.6024853,-2.573085,2.416,0.9847,-2.833585,-1.439385,2.5262,2.7382,2.2494,1.884,-2.792685,-2.906985,0.74,0.3212,1.4592,0.8071
-2.731385,-2.753585,2.8797,0.5743,1.0708,0.0301,-2.202385,-1.785785,1.4564,2.9876,-2.179585,1.9841,2.0646,-2.079185,-1.108885,-2.689985,1.3665,0.3631,-1.782785,2.6068,2.2295,0.2733,-0.3076853,1.3632,-2.130285,0.2391,-1.365085,-0.4660853,-2.717585,2.5618,-2.645485,1.5776,-0.1351853,-2.749085,-2.803985,1.4957,1.5103,2.5492,-0.5691853,-2.071885,-2.063785,-0.5895853,-0.6791853,1.8444,2.5788,1.2634,-2.281385,-1.025885,-2.725585,2.4434,1.7724,-1.928485,-1.798085,-0.9753853,-0.5250853,2.3832,-0.4898853,1.5819,-2.902785,1.4063,0.072,0.7745,-2.856185,0.9,1.3011,-1.328285,-0.1266853,1.3331,-1.525485,0.1661,-3.023885,-2.573085,-0.02228531,-2.933685,-2.380185,-2.246285,0.9251,1.3887,-2.299485,-0.6297853,-2.598285,2.3885,0.9567,-2.861285,-1.465785,2.5007,2.7112,2.2229,1.8571,-2.820085,-2.933085,0.7135,0.2952,1.4299,0.7811
-2.758785,-2.780485,2.8531,0.5471,1.0444,0.0031,-2.229185,-1.812985,1.4302,2.9611,-2.207085,1.957,2.0371,-2.106385,-1.135485,-2.715985,1.3394,0.3366,-1.809585,2.5795,2.2025,0.2462,-0.3341853,1.337,-2.156985,0.2121,-1.390785,-0.4921853,-2.743385,2.5358,-2.672185,1.5522,-0.1630853,-2.774385,-2.832285,1.4705,1.4845,2.5221,-0.5949853,-2.098485,-2.090185,-0.6147853,-0.7042853,1.8179,2.5517,1.2365,-2.308785,-1.053685,-2.750485,2.4168,1.7481,-1.955385,-1.824385,-1.003085,-0.5515853,2.3567,-0.5148853,1.5563,-2.927785,1.3826,0.0459,0.7481,-2.881885,0.8652,1.2744,-1.357085,-0.1541853,1.3068,-1.552985,0.1384,-3.051985,-2.600985,-0.04768531,-2.959685,-2.407085,-2.273485,0.8978,1.3639,-2.325685,-0.6559853,-2.625185,2.3602,0.9293,-2.887685,-1.492585,2.4752,2.6845,2.1964,1.829,-2.848685,-2.959385,0.6869,0.2686,1.4033,0.7554
-2.784185,-2.807185,2.8272,0.5205,1.0194,-0.02418531,-2.254885,-1.838485,1.4051,2.9347,-2.234185,1.9284,2.0098,-2.134385,-1.163485,-2.743985,1.3119,0.3108,-1.836585,2.5526,2.1757,0.2188,-0.3611853,1.3108,-2.183485,0.1849,-1.416685,-0.5179853,-2.769185,2.5095,-2.698685,1.5244,-0.1911853,-2.800585,-2.860285,1.4451,1.4586,2.4956,-0.6212853,-2.124885,-2.116785,-0.6412853,-0.7309853,1.7915,2.5244,1.2114,-2.336485,-1.078685,-2.778785,2.3901,1.7211,-1.982485,-1.850785,-1.030485,-0.5777853,2.3308,-0.5419853,1.529,-2.955885,1.3561,0.0191,0.7223,-2.907985,0.8416,1.2471,-1.384485,-0.1797853,1.2784,-1.580385,0.1125,-3.076485,-2.625685,-0.07398531,-2.985585,-2.432185,-2.301185,0.8717,1.3368,-2.351785,-0.6826853,-2.651885,2.3361,0.9015,-2.913085,-1.518785,2.4485,2.6575,2.1704,1.8015,-2.875585,-2.985885,0.6604,0.2432,1.3759,0.7282
-2.810285,-2.834285,2.8009,0.493,0.9933,-0.05188531,-2.281185,-1.865985,1.3782,2.9084,-2.260785,1.9,1.9821,-2.162285,-1.190885,-2.769685,1.2842,0.2849,-1.863885,2.5258,2.1495,0.192,-0.3886853,1.285,-2.209785,0.1573,-1.442385,-0.5436853,-2.794685,2.4833,-2.725285,1.4965,-0.2187853,-2.826985,-2.887285,1.4191,1.4329,2.4682,-0.6478853,-2.152085,-2.143885,-0.6664853,-0.7571853,1.7654,2.4973,1.1856,-2.363885,-1.105385,-2.805085,2.3634,1.6954,-2.007585,-1.876885,-1.057785,-0.6041853,2.3049,-0.5692853,1.5022,-2.984785,1.3317,-0.006585307,0.6963,-2.934585,0.8116,1.2196,-1.410985,-0.2069853,1.2529,-1.608185,0.0859,-3.102285,-2.651985,-0.1002853,-3.011785,-2.459285,-2.328385,0.8446,1.3107,-2.378285,-0.7083853,-2.677985,2.3118,0.8745,-2.939685,-1.544585,2.4221,2.6316,2.1432,1.7741,-2.902085,-3.012585,0.6336,0.217,1.3481,0.7029
-2.836785,-2.859685,2.775,0.4656,0.967,-0.07938531,-2.307785,-1.891085,1.3518,2.8817,-2.288085,1.8732,1.9542,-2.190385,-1.217585,-2.795085,1.257,0.2577,-1.890985,2.499,2.122,0.1652,-0.4158853,1.2589,-2.235885,0.1302,-1.468185,-0.5693853,-2.820585,2.4572,-2.752085,1.4695,-0.2465853,-2.852385,-2.914585,1.3932,1.4069,2.4417,-0.6740853,-2.178985,-2.170685,-0.6934853,-0.7849853,1.7393,2.4705,1.1596,-2.391085,-1.132285,-2.832085,2.337,1.67,-2.034285,-1.902285,-1.084585,-0.6304853,2.2791,-0.5955853,1.4764,-3.010585,1.3046,-0.03258531,0.6712,-2.958685,0.7822,1.1932,-1.440085,-0.2337853,1.227,-1.635185,0.0598,-3.128985,-2.678485,-0.1257853,-3.037485,-2.485585,-2.355085,0.816,1.2853,-2.404285,-0.7339853,-2.703785,2.2832,0.8468,-2.965685,-1.570185,2.398,2.6051,2.1179,1.7461,-2.930685,-3.038285,0.6061,0.1901,1.3208,0.6758
-2.863185,-2.886885,2.7493,0.4391,0.9403,-0.1073853,-2.333485,-1.916985,1.3248,2.855,-2.316085,1.845,1.9261,-2.218085,-1.245385,-2.821585,1.2301,0.2318,-1.918585,2.4701,2.0954,0.1375,-0.4435853,1.2329,-2.262685,0.1024,-1.495685,-0.5956853,-2.848685,2.4311,-2.779485,1.4432,-0.2743853,-2.878485,-2.942785,1.3658,1.3799,2.4152,-0.7016853,-2.206985,-2.198785,-0.7193853,-0.8104853,1.7126,2.4428,1.133,-2.418385,-1.158585,-2.860985,2.3105,1.6438,-2.059985,-1.928185,-1.111485,-0.6574853,2.2525,-0.6235853,1.4489,-3.036285,1.2795,-0.05748531,0.6436,-2.985685,0.7624,1.1685,-1.467285,-0.2592853,1.2003,-1.661985,0.0342,3.1298,-2.703985,-0.1519853,-3.064685,-2.511085,-2.382685,0.7903,1.2572,-2.430185,-0.7602853,-2.730485,2.2582,0.8182,-2.990885,-1.596485,2.3698,2.579,2.0912,1.7186,-2.957985,-3.064385,0.5798,0.1648,1.2921,0.651
-2.889285,-2.913485,2.7235,0.412,0.9147,-0.1351853,-2.359985,-1.944185,1.2994,2.8283,-2.343185,1.8175,1.8987,-2.245485,-1.272285,-2.847185,1.2025,0.2064,-1.945385,2.4425,2.0689,0.1101,-0.4711853,1.2069,-2.289285,0.0748,-1.522285,-0.6219853,-2.875285,2.4055,-2.806085,1.416,-0.3007853,-2.904685,-2.969385,1.3392,1.3535,2.388,-0.7274853,-2.234385,-2.226185,-0.7446853,-0.8368853,1.6869,2.4157,1.1076,-2.445485,-1.184285,-2.887785,2.2837,1.6161,-2.085085,-1.953885,-1.138885,-0.6835853,2.2266,-0.6484853,1.4241,-3.065385,1.2523,-0.08398531,0.6182,-3.010185,0.7303,1.1378,-1.493985,-0.2862853,1.1735,-1.689585,0.0078,3.1007,-2.729385,-0.1780853,-3.090385,-2.536785,-2.409685,0.7619,1.2319,-2.455585,-0.7858853,-2.755985,2.2318,0.7917,-3.015785,-1.621985,2.3444,2.5522,2.0655,1.6917,-2.983785,-3.090885,0.5527,0.1386,1.2639,0.6249
-2.915185,-2.940185,2.6975,0.3859,0.8878,-0.1622853,-2.385585,-1.969585,1.2724,2.802,-2.370385,1.7896,1.8708,-2.273185,-1.299985,-2.872085,1.1759,0.1799,-1.972085,2.4154,2.0428,0.0833,-0.4981853,1.1809,-2.315885,0.0477,-1.546485,-0.6472853,-2.901185,2.38,-2.832585,1.3894,-0.3272853,-2.930685,-2.995985,1.3136,1.3278,2.3609,-0.7534853,-2.260985,-2.252885,-0.7703853,-0.8633853,1.6621,2.3883,1.0814,-2.472485,-1.208885,-2.914485,2.2573,1.5912,-2.112085,-1.979485,-1.165585,-0.7095853,2.1997,-0.6769853,1.3972,-3.091885,1.229,-0.1098853,0.5907,-3.035985,0.7045,1.1098,-1.521185,-0.3109853,1.1482,-1.716785,-0.01838531,3.0783,-2.755785,-0.2036853,-3.117985,-2.562285,-2.436685,0.7358,1.2058,-2.480785,-0.8116853,-2.781885,2.2037,0.7643,-3.042585,-1.647785,2.318,2.5254,2.0393,1.664,-3.011485,-3.117485,0.5259,0.1123,1.2373,0.599
-2.941985,-2.966385,2.6713,0.3578,0.8609,-0.1894853,-2.410585,-1.995585,1.2457,2.7751,-2.397685,1.7605,1.8437,-2.301085,-1.327285,-2.898985,1.1489,0.1545,-1.998685,2.3887,2.0164,0.0565,-0.5245853,1.1549,-2.342285,0.0209,-1.571685,-0.6725853,-2.927585,2.355,-2.859185,1.3622,-0.3541853,-2.955885,-3.021185,1.2883,1.3017,2.3333,-0.7791853,-2.287485,-2.279285,-0.7962853,-0.8876853,1.6365,2.3619,1.0555,-2.499485,-1.236785,-2.940885,2.2307,1.5662,-2.137085,-2.004685,-1.192885,-0.7355853,2.1739,-0.7032853,1.3717,-3.117985,1.2026,-0.1348853,0.565,-3.062585,0.6756,1.083,-1.547385,-0.3370853,1.1227,-1.743985,-0.04438531,3.054,-2.782085,-0.2295853,3.1393,-2.588285,-2.463585,0.7082,1.1818,-2.506585,-0.8370853,-2.809285,2.1786,0.7368,-3.067185,-1.673785,2.2919,2.4991,2.0132,1.637,-3.036785,3.14,0.4991,0.0859,1.21,0.5736
-2.968585,-2.993485,2.6454,0.3318,0.8361,-0.2161853,-2.436785,-2.020885,1.2205,2.7488,-2.424485,1.7326,1.8161,-2.328985,-1.353385,-2.924185,1.1216,0.1294,-2.025485,2.3617,1.9897,0.0302,-0.5513853,1.1287,-2.368985,-0.006285307,-1.597885,-0.6986853,-2.953585,2.3296,-2.885585,1.3348,-0.3801853,-2.981785,-3.047985,1.2627,1.2764,2.3063,-0.8049853,-2.314085,-2.305985,-0.8214853,-0.9147853,1.611,2.335,1.0293,-2.525985,-1.262185,-2.967585,2.2044,1.5392,-2.164485,-2.030185,-1.219585,-0.7616853,2.147,-0.7294853,1.3449,3.1398,1.178,-0.1595853,0.5385,-3.089085,0.6423,1.0576,-1.576185,-0.3617853,1.0962,-1.770685,-0.07168531,3.0296,-2.807885,-0.2554853,3.113,-2.614385,-2.490685,0.6821,1.1559,-2.531785,-0.8619853,-2.834285,2.1504,0.7105,-3.093485,-1.699485,2.267,2.4727,1.9866,1.61,-3.064485,3.1137,0.4727,0.059,1.1821,0.5476
-2.993885,-3.019385,2.6192,0.3055,0.8076,-0.2426853,-2.462085,-2.046085,1.1949,2.7237,-2.451485,1.7082,1.7892,-2.357085,-1.380685,-2.950185,1.0955,0.1026,-2.051685,2.3348,1.9629,0.0032,-0.5781853,1.1022,-2.395485,-0.03298531,-1.623285,-0.7242853,-2.979585,2.3044,-2.911685,1.3096,-0.4059853,-3.006485,-3.075185,1.2378,1.2505,2.2798,-0.8304853,-2.340285,-2.332185,-0.8470853,-0.9400853,1.5861,2.308,1.0038,-2.552585,-1.287285,-2.994385,2.178,1.5134,-2.192685,-2.055385,-1.246785,-0.7877853,2.1202,-0.7557853,1.3181,3.1119,1.1534,-0.1859853,0.5118,-3.115085,0.6189,1.0328,-1.601585,-0.3883853,1.0685,-1.797785,-0.09768531,3.003,-2.833785,-0.2810853,3.0862,-2.639685,-2.517285,0.6542,1.1314,-2.557485,-0.8878853,-2.859585,2.1226,0.6834,-3.118985,-1.725585,2.2412,2.4456,1.9593,1.5835,-3.091985,3.0872,0.446,0.0329,1.1552,0.523
-3.020185,-3.045485,2.5935,0.2784,0.7818,-0.2691853,-2.487585,-2.071785,1.1686,2.6978,-2.478185,1.6813,1.7626,-2.384185,-1.407685,-2.976185,1.0688,0.0764,-2.078385,2.3084,1.9361,-0.02308531,-0.6045853,1.0758,-2.422185,-0.05968531,-1.647885,-0.7495853,-3.005285,2.2793,-2.937985,1.2831,-0.4332853,-3.031585,-3.102385,1.2133,1.2256,2.2528,-0.8564853,-2.366385,-2.358285,-0.8733853,-0.9672853,1.5614,2.2814,0.9759,-2.579285,-1.314885,-3.018985,2.1516,1.4883,-2.219785,-2.080885,-1.273785,-0.8137853,2.0915,-0.7818853,1.2916,3.0841,1.1255,-0.2122853,0.4845,3.1413,0.5997,1.0015,-1.629485,-0.4144853,1.0403,-1.824685,-0.1252853,2.9775,-2.859685,-0.3059853,3.0601,-2.666985,-2.543785,0.6269,1.1038,-2.582085,-0.9130853,-2.886185,2.0988,0.6572,3.1374,-1.750985,2.2146,2.4188,1.9332,1.5571,-3.118285,3.0604,0.4197,0.0042,1.1276,0.4977
-3.046585,-3.072085,2.5675,0.2516,0.7565,-0.2958853,-2.512385,-2.095785,1.1414,2.6715,-2.504385,1.6552,1.7361,-2.410385,-1.434585,-3.001285,1.0425,0.0505,-2.104585,2.2823,1.9097,-0.04968531,-0.6301853,1.0494,-2.448685,-0.0851853,-1.672985,-0.7749853,-3.031085,2.2544,-2.964185,1.2562,-0.4599853,-3.057185,-3.129185,1.1888,1.1998,2.2262,-0.8821853,-2.392285,-2.384085,-0.8987853,-0.9931853,1.5358,2.2548,0.9509,-2.606185,-1.339985,-3.047685,2.1253,1.4637,-2.246985,-2.105985,-1.301185,-0.8396853,2.0655,-0.8073853,1.2656,3.0576,1.1004,-0.2375853,0.4589,3.1152,0.567,0.9743,-1.656585,-0.4397853,1.0149,-1.851785,-0.1511853,2.9531,-2.886485,-0.3308853,3.0338,-2.691685,-2.570185,0.6,1.0776,-2.607085,-0.9383853,-2.913085,2.0714,0.6296,3.0895,-1.777385,2.1888,2.3919,1.905,1.5302,3.1386,3.034,0.3935,-0.02168531,1.1011,0.4721
-3.073285,-3.098885,2.5416,0.2254,0.7296,-0.3223853,-2.537585,-2.121485,1.1156,2.645,-2.530785,1.6297,1.7097,-2.436385,-1.461485,-3.027785,1.0157,0.0241,-2.131285,2.2561,1.8829,-0.07618531,-0.6562853,1.0231,-2.475285,-0.1114853,-1.698685,-0.8005853,-3.057185,2.2293,-2.990385,1.2284,-0.4861853,-3.081385,3.1264,1.1639,1.1741,2.1995,-0.9076853,-2.418485,-2.410385,-0.9254853,-1.018785,1.5107,2.2287,0.9237,-2.632885,-1.365185,-3.073585,2.0993,1.4368,-2.273485,-2.130385,-1.327285,-0.8658853,2.0389,-0.8356853,1.24,3.0302,1.0753,-0.2630853,0.4322,3.089,0.5394,0.9502,-1.683585,-0.4655853,0.9882,-1.878685,-0.1780853,2.925,-2.913585,-0.3562853,3.007,-2.718485,-2.596385,0.5724,1.0539,-2.632285,-0.9631853,-2.938785,2.0436,0.603,3.0854,-1.802785,2.162,2.3654,1.8796,1.5025,3.1125,3.0075,0.3671,-0.04828531,1.0742,0.4467
